gesture_idx,gesture_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
0,Open Hand,0.23477309942245483,0.739726185798645,4.465614722448663e-07,0.3168860673904419,0.714171826839447,-0.038821108639240265,0.3911939263343811,0.6573746204376221,-0.05283919721841812,0.4436172544956207,0.5938237905502319,-0.06398171931505203,0.4861653447151184,0.5535625219345093,-0.07402951270341873,0.34775805473327637,0.4938677251338959,-0.010680167004466057,0.36630165576934814,0.39746540784835815,-0.027037519961595535,0.3667307496070862,0.3366764187812805,-0.046524640172719955,0.36519503593444824,0.2792230248451233,-0.06197509169578552,0.30642542243003845,0.471843421459198,-0.006226001773029566,0.3207228481769562,0.36407047510147095,-0.01998758688569069,0.3227287530899048,0.2943524718284607,-0.04037921130657196,0.3214728534221649,0.23262619972229004,-0.05622868239879608,0.26401349902153015,0.47188442945480347,-0.007395762484520674,0.2754165530204773,0.3722614049911499,-0.023144003003835678,0.2791561484336853,0.31094756722450256,-0.039009273052215576,0.27890005707740784,0.25579339265823364,-0.05011528730392456,0.21766918897628784,0.4883555769920349,-0.012790819630026817,0.22700414061546326,0.4087952971458435,-0.027884680777788162,0.23243014514446259,0.36025184392929077,-0.0355578288435936,0.23624321818351746,0.31330111622810364,-0.040118321776390076
0,Open Hand,0.32359009981155396,0.738423228263855,4.453451936115016e-07,0.4128018319606781,0.7216900587081909,-0.038178522139787674,0.49445873498916626,0.664356529712677,-0.049834124743938446,0.5506451725959778,0.5998174548149109,-0.05843101441860199,0.595940113067627,0.5550207495689392,-0.06621389091014862,0.45343509316444397,0.5008051991462708,-0.01000244077295065,0.47709742188453674,0.4055359661579132,-0.026591110974550247,0.48306038975715637,0.34484416246414185,-0.04592634364962578,0.48771932721138,0.2875078022480011,-0.06127357482910156,0.4103504419326782,0.47535696625709534,-0.005829793866723776,0.43212658166885376,0.3683845102787018,-0.020147264003753662,0.44245395064353943,0.2990788519382477,-0.04040224105119705,0.450270414352417,0.23766863346099854,-0.05621156468987465,0.36574631929397583,0.4725761413574219,-0.007504857610911131,0.3835715651512146,0.37206193804740906,-0.024427155032753944,0.39464816451072693,0.3106454908847809,-0.040027763694524765,0.4033876657485962,0.25456783175468445,-0.05098932981491089,0.31713077425956726,0.4862883985042572,-0.013327760621905327,0.33252251148223877,0.40685200691223145,-0.03001265972852707,0.34330224990844727,0.35771405696868896,-0.03817855194211006,0.35335293412208557,0.3097092807292938,-0.043222878128290176
0,Open Hand,0.399133563041687,0.7228008508682251,5.104209890305356e-07,0.48627132177352905,0.7095214128494263,-0.03462433069944382,0.5658905506134033,0.6545544862747192,-0.045523129403591156,0.6212145090103149,0.5975127816200256,-0.05435197055339813,0.6667863726615906,0.5629716515541077,-0.0624125674366951,0.5310643911361694,0.48491138219833374,-0.007514245342463255,0.5562882423400879,0.391977995634079,-0.02329995110630989,0.5656524896621704,0.3316153883934021,-0.04183056950569153,0.5746043920516968,0.27669835090637207,-0.056453123688697815,0.488919734954834,0.4599354863166809,-0.005863151513040066,0.5142771005630493,0.35363298654556274,-0.01992059126496315,0.529548168182373,0.2824437916278839,-0.03899648040533066,0.5432109832763672,0.2217080295085907,-0.05359246954321861,0.4447569251060486,0.4569230377674103,-0.009929069317877293,0.4659362733364105,0.3566385507583618,-0.02676941081881523,0.4806734323501587,0.2939823269844055,-0.04237658157944679,0.494619220495224,0.23783469200134277,-0.05304158851504326,0.39590883255004883,0.46895715594291687,-0.01796167530119419,0.4126054644584656,0.38956230878829956,-0.034967631101608276,0.4264270067214966,0.3394623398780823,-0.04367905110120773,0.44201308488845825,0.2904455065727234,-0.04905429109930992
0,Open Hand,0.4548189043998718,0.7067829370498657,5.269313874123327e-07,0.5408872961997986,0.6963639855384827,-0.03287619724869728,0.6187039613723755,0.6455432772636414,-0.04429033026099205,0.6766911745071411,0.5948402881622314,-0.054059986025094986,0.7242181301116943,0.5644125938415527,-0.06344428658485413,0.5880228877067566,0.47690916061401367,-0.009189324453473091,0.6162815093994141,0.38478952646255493,-0.02626732364296913,0.6284966468811035,0.32430917024612427,-0.04519534111022949,0.6402473449707031,0.2695581614971161,-0.059977948665618896,0.5468619465827942,0.4482780992984772,-0.008980085141956806,0.5766139030456543,0.3426586985588074,-0.023997824639081955,0.5957757234573364,0.27306944131851196,-0.042834002524614334,0.6133102178573608,0.21390828490257263,-0.05717947334051132,0.5023337602615356,0.44208022952079773,-0.014199618250131607,0.5269740223884583,0.3416913151741028,-0.031715888530015945,0.5455533266067505,0.2812664806842804,-0.04656325653195381,0.5635391473770142,0.22781288623809814,-0.05663582310080528,0.4525347650051117,0.451853483915329,-0.02320205047726631,0.4716203510761261,0.37236082553863525,-0.04048441722989082,0.487347275018692,0.3227457106113434,-0.048335541039705276,0.5052523016929626,0.2750830054283142,-0.05304858461022377
0,Open Hand,0.5528376698493958,0.6876842379570007,5.317918976288638e-07,0.6373649835586548,0.6845517158508301,-0.031369540840387344,0.7122170925140381,0.6339539885520935,-0.04132026061415672,0.7606920599937439,0.5753706097602844,-0.049672458320856094,0.7986801266670227,0.5329829454421997,-0.05746783688664436,0.690345048904419,0.4672626256942749,-0.010276639834046364,0.7223765850067139,0.37832212448120117,-0.027939384803175926,0.7389681935310364,0.32130569219589233,-0.04617287591099739,0.7546560168266296,0.2684957981109619,-0.060309235006570816,0.650926947593689,0.4384611248970032,-0.01049156952649355,0.6873022317886353,0.33952540159225464,-0.026470519602298737,0.7106233239173889,0.2730957865715027,-0.044425420463085175,0.7330683469772339,0.21457511186599731,-0.058048564940690994,0.607406497001648,0.43077796697616577,-0.016053885221481323,0.6380284428596497,0.3325961232185364,-0.03467263653874397,0.6595561504364014,0.27285611629486084,-0.04922879487276077,0.681796133518219,0.22053655982017517,-0.058961834758520126,0.557597815990448,0.4379273056983948,-0.02522624097764492,0.5811593532562256,0.3619305491447449,-0.043315209448337555,0.6006634831428528,0.3143467307090759,-0.05224892124533653,0.6230361461639404,0.26861798763275146,-0.05786234140396118
0,Open Hand,0.4814448356628418,0.67679762840271,5.607490152215178e-07,0.5668897032737732,0.6745022535324097,-0.036611124873161316,0.6507899165153503,0.6373874545097351,-0.048656776547431946,0.7113733291625977,0.5918481349945068,-0.05828605964779854,0.7582231760025024,0.5584624409675598,-0.06712803989648819,0.6340665817260742,0.46400174498558044,-0.012308844365179539,0.6775939464569092,0.3759762942790985,-0.03140770643949509,0.6997351050376892,0.32054299116134644,-0.051104698330163956,0.7196742296218872,0.2671574056148529,-0.06608092039823532,0.5943066477775574,0.4300772249698639,-0.01076055783778429,0.6373819708824158,0.32974469661712646,-0.027917152270674706,0.663077175617218,0.2658236622810364,-0.0481003075838089,0.6856127381324768,0.20825371146202087,-0.06287463754415512,0.5488125085830688,0.4178743064403534,-0.014970047399401665,0.5851293802261353,0.32018473744392395,-0.03516435623168945,0.6094167828559875,0.26167380809783936,-0.05133609473705292,0.6320416331291199,0.20851358771324158,-0.061495717614889145,0.4964531362056732,0.41998612880706787,-0.02312408946454525,0.524346113204956,0.3413023352622986,-0.042589347809553146,0.5444180965423584,0.2934345602989197,-0.05171183869242668,0.5658984184265137,0.2479179948568344,-0.05665091425180435
0,Open Hand,0.33945679664611816,0.6983709335327148,4.7638064870625385e-07,0.4268215000629425,0.7166174054145813,-0.03550243005156517,0.5145086050033569,0.6909838914871216,-0.04740988090634346,0.5785701870918274,0.6491926908493042,-0.057093504816293716,0.6308520436286926,0.6304085850715637,-0.06654956936836243,0.5167500376701355,0.5216572880744934,-0.017626238986849785,0.5707145929336548,0.442584365606308,-0.03640349581837654,0.5983791351318359,0.39075836539268494,-0.05501162260770798,0.6226955652236938,0.3425556719303131,-0.06958673149347305,0.47767770290374756,0.4784919321537018,-0.016611939296126366,0.528735339641571,0.3841596841812134,-0.03344007208943367,0.5579681396484375,0.32331717014312744,-0.0527745820581913,0.5821511745452881,0.2718556821346283,-0.06761917471885681,0.4330492317676544,0.45789259672164917,-0.020754894241690636,0.4743363857269287,0.3661532402038574,-0.040076274424791336,0.501599907875061,0.3085559606552124,-0.05665937811136246,0.5255737900733948,0.25946682691574097,-0.06810227781534195,0.3798469305038452,0.4523259103298187,-0.028586845844984055,0.4056120216846466,0.3749019503593445,-0.04823680967092514,0.42331644892692566,0.325248122215271,-0.058158453553915024,0.4416177272796631,0.27928444743156433,-0.06417485326528549
0,Open Hand,0.2387508600950241,0.6830238699913025,5.156624638402718e-07,0.32071325182914734,0.7147552371025085,-0.0363091416656971,0.40659916400909424,0.7087022662162781,-0.04773478955030441,0.4740455448627472,0.6818234920501709,-0.056703828275203705,0.5246056318283081,0.6695280075073242,-0.0649232566356659,0.4254346787929535,0.5413245558738708,-0.013614322990179062,0.4884037375450134,0.4779297709465027,-0.03070373460650444,0.5209366679191589,0.4327123165130615,-0.04893701523542404,0.5477280020713806,0.3883780241012573,-0.06302028894424438,0.39418843388557434,0.49466168880462646,-0.010718345642089844,0.4546208679676056,0.4142950177192688,-0.0249446053057909,0.4856742322444916,0.35788285732269287,-0.04334409162402153,0.5077365636825562,0.3093308210372925,-0.05753132700920105,0.35445353388786316,0.4670671224594116,-0.01312860194593668,0.40487077832221985,0.3874753713607788,-0.02968798764050007,0.43343716859817505,0.3359754979610443,-0.04480870068073273,0.4553002119064331,0.29175683856010437,-0.05524863302707672,0.3042694628238678,0.4514366388320923,-0.01946975849568844,0.33710142970085144,0.3850303292274475,-0.03656422346830368,0.3576526343822479,0.3409545123577118,-0.04480888321995735,0.37693271040916443,0.3000774085521698,-0.049467407166957855
0,Open Hand,0.20373469591140747,0.6357876062393188,4.9054489181799e-07,0.276075154542923,0.6757001876831055,-0.041825052350759506,0.35668978095054626,0.6799368858337402,-0.05816199630498886,0.426604300737381,0.666157066822052,-0.07103219628334045,0.48447084426879883,0.6672039031982422,-0.08241038769483566,0.3971309959888458,0.5274507403373718,-0.01934698410332203,0.46375417709350586,0.4767221212387085,-0.03892771154642105,0.4961605668067932,0.43521225452423096,-0.05871308594942093,0.5213749408721924,0.3927114009857178,-0.07361799478530884,0.37272194027900696,0.4741220474243164,-0.013955487869679928,0.43664705753326416,0.4055197238922119,-0.02995067834854126,0.4666314125061035,0.3539789021015167,-0.04836130887269974,0.4854559302330017,0.3077235519886017,-0.06207850202918053,0.33639708161354065,0.439333438873291,-0.014315051957964897,0.38981011509895325,0.37002676725387573,-0.03142998367547989,0.41729736328125,0.3228849172592163,-0.04551349952816963,0.4375784397125244,0.2803099453449249,-0.0551389642059803,0.2883793115615845,0.41607779264450073,-0.019058750942349434,0.32320576906204224,0.35658445954322815,-0.03593464568257332,0.34437739849090576,0.3162243664264679,-0.043687302619218826,0.36389046907424927,0.27783501148223877,-0.04786909371614456
0,Open Hand,0.21616056561470032,0.5905749797821045,4.510819735514815e-07,0.29369163513183594,0.6103583574295044,-0.04016140475869179,0.37404540181159973,0.5954445600509644,-0.05469522252678871,0.43662092089653015,0.5607457160949707,-0.06619960814714432,0.4887687563896179,0.5413298606872559,-0.07630971074104309,0.3949281871318817,0.4409099221229553,-0.017189770936965942,0.45260703563690186,0.37212684750556946,-0.036809828132390976,0.47849950194358826,0.3205537796020508,-0.05654849484562874,0.49680566787719727,0.27015334367752075,-0.07113257795572281,0.3651628792285919,0.39655306935310364,-0.012563267722725868,0.4188639223575592,0.31173938512802124,-0.029532959684729576,0.4428839087486267,0.24966374039649963,-0.049246177077293396,0.4567548632621765,0.19521155953407288,-0.06353458017110825,0.32623106241226196,0.3715006113052368,-0.013640441000461578,0.371118426322937,0.28879687190055847,-0.032191503793001175,0.39324554800987244,0.232523113489151,-0.04813932254910469,0.4077868163585663,0.18275129795074463,-0.05840052664279938,0.2775697410106659,0.35945868492126465,-0.018831677734851837,0.30587148666381836,0.2895740866661072,-0.03690133988857269,0.3214455246925354,0.24269750714302063,-0.04590524733066559,0.3344486355781555,0.19861674308776855,-0.050556328147649765
