gesture_idx,gesture_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
6,Llama,0.18010294437408447,0.8263155221939087,1.2194486487260292e-07,0.23221895098686218,0.7959890365600586,-0.04543859884142876,0.2638722360134125,0.7290256023406982,-0.06448343396186829,0.23245294392108917,0.6587793827056885,-0.07877231389284134,0.19250310957431793,0.6152162551879883,-0.09104835987091064,0.2973583936691284,0.608436107635498,-0.027990903705358505,0.33429473638534546,0.5192446708679199,-0.04633128643035889,0.35510116815567017,0.4561845064163208,-0.05706900358200073,0.3672100305557251,0.4053906798362732,-0.06298429518938065,0.2495277225971222,0.5946969389915466,-0.022270066663622856,0.25731226801872253,0.5057423114776611,-0.06564898043870926,0.2502289116382599,0.5642346739768982,-0.08682719618082047,0.24277086555957794,0.6254463791847229,-0.086703822016716,0.20360645651817322,0.5960846543312073,-0.02049713209271431,0.20169906318187714,0.5405957698822021,-0.06452855467796326,0.2021629959344864,0.5988386869430542,-0.07832798361778259,0.20117539167404175,0.6444263458251953,-0.072369784116745,0.15902255475521088,0.6033623218536377,-0.021203741431236267,0.1529705673456192,0.5193014144897461,-0.04242618754506111,0.15247690677642822,0.4722129702568054,-0.047272466123104095,0.15537574887275696,0.4202556014060974,-0.045267254114151
6,Llama,0.19310864806175232,0.8246423602104187,1.5705361988693767e-07,0.24620653688907623,0.796256959438324,-0.045526448637247086,0.27494919300079346,0.7307431697845459,-0.06520295888185501,0.24686545133590698,0.6590602993965149,-0.08025826513767242,0.21174727380275726,0.610322117805481,-0.09353747963905334,0.31232795119285583,0.6149129271507263,-0.02721550688147545,0.3496454358100891,0.5267066955566406,-0.04571898654103279,0.3719949722290039,0.46431055665016174,-0.06014005094766617,0.3846212923526764,0.41271084547042847,-0.06996523588895798,0.26562929153442383,0.5995686650276184,-0.02117934264242649,0.274932324886322,0.5157085657119751,-0.06260465085506439,0.2698521912097931,0.5625594258308411,-0.08788899332284927,0.2611689567565918,0.6152472496032715,-0.09338337182998657,0.22031860053539276,0.5981962084770203,-0.018935909494757652,0.2220621556043625,0.5320162773132324,-0.05839722976088524,0.22428184747695923,0.5771255493164062,-0.07427596300840378,0.2225373387336731,0.620583176612854,-0.07292362302541733,0.17651455104351044,0.6049438118934631,-0.019640972837805748,0.1712295413017273,0.5213537216186523,-0.039813898503780365,0.17090889811515808,0.4743781089782715,-0.046932779252529144,0.17356762290000916,0.4273011088371277,-0.04786553978919983
6,Llama,0.262788861989975,0.8112315535545349,2.3664009063395497e-07,0.31642773747444153,0.7889332175254822,-0.04843747243285179,0.3534837067127228,0.7233269214630127,-0.0740007534623146,0.33688271045684814,0.6497967839241028,-0.09432641416788101,0.30518409609794617,0.5920546054840088,-0.11241821199655533,0.38944151997566223,0.6107461452484131,-0.034401390701532364,0.42417097091674805,0.5209845900535583,-0.05671263486146927,0.441954106092453,0.4572994112968445,-0.07410969585180283,0.45204615592956543,0.40246593952178955,-0.08882372081279755,0.3417620062828064,0.5887636542320251,-0.031690843403339386,0.3535265326499939,0.5032731294631958,-0.080441415309906,0.3498826026916504,0.5560019016265869,-0.10575652867555618,0.342074453830719,0.6122161149978638,-0.11105600744485855,0.2935599088668823,0.5835123658180237,-0.034153398126363754,0.29464977979660034,0.4931739568710327,-0.0698113888502121,0.3014741539955139,0.47466087341308594,-0.08689962327480316,0.3029100298881531,0.4641789197921753,-0.09198307991027832,0.24728788435459137,0.5930865406990051,-0.04075264930725098,0.23969358205795288,0.5064035058021545,-0.061665430665016174,0.24294492602348328,0.45860224962234497,-0.0720507949590683,0.24866479635238647,0.4116387367248535,-0.07821144908666611
6,Llama,0.3212529420852661,0.8064011931419373,9.012583745970915e-08,0.3767072558403015,0.7788025140762329,-0.0419514998793602,0.4173184335231781,0.7072036266326904,-0.060576725751161575,0.39764130115509033,0.6305960416793823,-0.0767238661646843,0.36269617080688477,0.5790512561798096,-0.09123287349939346,0.43737006187438965,0.5760541558265686,-0.021955979987978935,0.4648514688014984,0.4836585521697998,-0.04296175763010979,0.48243480920791626,0.42251503467559814,-0.056346166878938675,0.4947527050971985,0.37217286229133606,-0.0641869381070137,0.38813188672065735,0.5653748512268066,-0.020720088854432106,0.39894089102745056,0.4859665334224701,-0.07052116841077805,0.3997771143913269,0.5452336668968201,-0.09675708413124084,0.39687636494636536,0.6043356657028198,-0.09941433370113373,0.3406752943992615,0.5711910724639893,-0.023417310789227486,0.3442857563495636,0.5177369117736816,-0.07245586812496185,0.3566376268863678,0.5778513550758362,-0.08752807229757309,0.3631226420402527,0.628239631652832,-0.08165773004293442,0.2934128940105438,0.5827180743217468,-0.028518807142972946,0.287663072347641,0.49608850479125977,-0.05273764953017235,0.2912830412387848,0.44524121284484863,-0.058300573378801346,0.29770371317863464,0.39314866065979004,-0.05646531283855438
6,Llama,0.35322460532188416,0.7959001064300537,3.145994753595005e-08,0.40810626745224,0.7658159732818604,-0.03584113344550133,0.45137855410575867,0.6911526918411255,-0.050699107348918915,0.435153990983963,0.6144696474075317,-0.06403149664402008,0.40269091725349426,0.5629100203514099,-0.07581447809934616,0.4577772617340088,0.5606384873390198,-0.018984975293278694,0.482180118560791,0.46553561091423035,-0.038714900612831116,0.495811402797699,0.4049239158630371,-0.04907146096229553,0.5065003633499146,0.35231804847717285,-0.054412323981523514,0.410297155380249,0.55148845911026,-0.019968846812844276,0.42176562547683716,0.46518057584762573,-0.06652459502220154,0.42901524901390076,0.5247804522514343,-0.08788271248340607,0.4327118396759033,0.5841955542564392,-0.08743084967136383,0.36520493030548096,0.5598540306091309,-0.024463657289743423,0.37213948369026184,0.5059904456138611,-0.07197955250740051,0.3883703947067261,0.5779994130134583,-0.0809231773018837,0.3978337049484253,0.6329005360603333,-0.07057952880859375,0.31986087560653687,0.5743270516395569,-0.03110641986131668,0.31153807044029236,0.4869239926338196,-0.05403607711195946,0.3161144256591797,0.4353911280632019,-0.05667822062969208,0.32433825731277466,0.37914586067199707,-0.05268484726548195
6,Llama,0.382790207862854,0.7891848683357239,6.617418790710872e-08,0.43848881125450134,0.7614195942878723,-0.03843099996447563,0.48373517394065857,0.6875649690628052,-0.05345134437084198,0.47744935750961304,0.6109070181846619,-0.06592228263616562,0.44290900230407715,0.5629851222038269,-0.0768115222454071,0.4836210012435913,0.5614438652992249,-0.01970895193517208,0.5087774991989136,0.467875599861145,-0.03567514196038246,0.5226778984069824,0.40754491090774536,-0.042505837976932526,0.5332959890365601,0.3563528060913086,-0.04568617418408394,0.44048166275024414,0.553213357925415,-0.01792457327246666,0.4583089351654053,0.4660505950450897,-0.06098726764321327,0.46733033657073975,0.5307323932647705,-0.0792636126279831,0.470018208026886,0.5942043662071228,-0.07649222016334534,0.39953529834747314,0.5618047118186951,-0.019795650616288185,0.41587936878204346,0.5106900334358215,-0.06508532166481018,0.42992931604385376,0.5843948721885681,-0.07416068762540817,0.43523985147476196,0.6367937922477722,-0.06408858299255371,0.3579676151275635,0.5741230249404907,-0.023912033066153526,0.3510398268699646,0.4907286763191223,-0.04573768004775047,0.35600271821022034,0.4412001967430115,-0.05013953894376755,0.3631493151187897,0.3844013810157776,-0.047909434884786606
6,Llama,0.4370352029800415,0.7994623184204102,7.899330256577741e-08,0.49006715416908264,0.7726917266845703,-0.03539248928427696,0.5375975966453552,0.7016156911849976,-0.04945666715502739,0.5379165410995483,0.6309194564819336,-0.06179211661219597,0.5127249956130981,0.5778898596763611,-0.07234246283769608,0.5354239344596863,0.5770736932754517,-0.02085210010409355,0.5624385476112366,0.4852330684661865,-0.038910746574401855,0.5780698657035828,0.4277951717376709,-0.046361640095710754,0.5910134315490723,0.37696218490600586,-0.04917704686522484,0.4942795932292938,0.5666489601135254,-0.021244613453745842,0.5179973840713501,0.4783827066421509,-0.0649774968624115,0.5286600589752197,0.5402199029922485,-0.08199203759431839,0.5317760109901428,0.602567732334137,-0.07799000293016434,0.4540207087993622,0.5724613666534424,-0.025258470326662064,0.478824257850647,0.5256873369216919,-0.0706329345703125,0.49030476808547974,0.6027964949607849,-0.0770668238401413,0.49372145533561707,0.6559690237045288,-0.06463528424501419,0.4131169319152832,0.5829479098320007,-0.03151807561516762,0.4120347201824188,0.4982265830039978,-0.05273199453949928,0.4207998216152191,0.4508562386035919,-0.05487480014562607,0.43220236897468567,0.3978253901004791,-0.05057371035218239
6,Llama,0.3864922523498535,0.8124699592590332,7.918506383930435e-08,0.44102537631988525,0.786750078201294,-0.04278815910220146,0.4854385554790497,0.7163048982620239,-0.06136853247880936,0.478554368019104,0.637241780757904,-0.07687480002641678,0.4480189085006714,0.5810036063194275,-0.09026888757944107,0.4943541884422302,0.5892178416252136,-0.026372449472546577,0.5255635380744934,0.4965221881866455,-0.047607481479644775,0.5425276756286621,0.43622270226478577,-0.05795804783701897,0.555406928062439,0.3837317228317261,-0.06325702369213104,0.4503307640552521,0.575543224811554,-0.023682042956352234,0.47206416726112366,0.4893786609172821,-0.07152144610881805,0.47570163011550903,0.551886796951294,-0.09182928502559662,0.4745595157146454,0.612949788570404,-0.09012811630964279,0.40752455592155457,0.5798933506011963,-0.025003569200634956,0.42186465859413147,0.5266913771629333,-0.07385764271020889,0.43388110399246216,0.5982162952423096,-0.08294627070426941,0.43988358974456787,0.6517856121063232,-0.07231884449720383,0.36355501413345337,0.5903006792068481,-0.02897639572620392,0.3621046543121338,0.5077877044677734,-0.05390191078186035,0.3688606023788452,0.45805680751800537,-0.05880911648273468,0.3779720962047577,0.40303313732147217,-0.05617392435669899
6,Llama,0.31508582830429077,0.8439271450042725,-8.489243441545113e-08,0.36755865812301636,0.8238755464553833,-0.039108093827962875,0.4142421782016754,0.769314706325531,-0.06104278564453125,0.39991721510887146,0.6974632740020752,-0.0809645801782608,0.36840271949768066,0.6463358402252197,-0.09886730462312698,0.4419143497943878,0.6236896514892578,-0.03197270631790161,0.4711965322494507,0.531104326248169,-0.05749063566327095,0.48720628023147583,0.4701513648033142,-0.07202854007482529,0.5006462931632996,0.41612353920936584,-0.081784687936306,0.3948419988155365,0.6037890911102295,-0.03344177454710007,0.40978842973709106,0.5333958268165588,-0.08638028800487518,0.40438520908355713,0.6044881939888,-0.10847622156143188,0.3992304503917694,0.6672715544700623,-0.10912305116653442,0.3491566479206085,0.6038423180580139,-0.03832579031586647,0.3584684133529663,0.5544672012329102,-0.08883855491876602,0.36595845222473145,0.6271113157272339,-0.09687159955501556,0.3706805109977722,0.6808999180793762,-0.08754393458366394,0.3031435012817383,0.6149181127548218,-0.04572994261980057,0.2953593134880066,0.5411460995674133,-0.07310189306735992,0.2950785160064697,0.5018880367279053,-0.07784667611122131,0.2994050979614258,0.4555426836013794,-0.0753888338804245
6,Llama,0.30280888080596924,0.8596238493919373,-3.191844344385686e-09,0.34938910603523254,0.8505219221115112,-0.04564346745610237,0.3930452764034271,0.8135883808135986,-0.0747205913066864,0.3713144361972809,0.7625651359558105,-0.10036110877990723,0.3341078758239746,0.7234261631965637,-0.1246921643614769,0.41809019446372986,0.6537814736366272,-0.05097154900431633,0.4435088336467743,0.5733519792556763,-0.08323554694652557,0.4602605402469635,0.5147276520729065,-0.10173822194337845,0.4719863533973694,0.46340519189834595,-0.11323559284210205,0.3682921230792999,0.6366252899169922,-0.04964983090758324,0.37312862277030945,0.5874580144882202,-0.10631556063890457,0.3633840084075928,0.6714324355125427,-0.12596219778060913,0.3571224510669708,0.7318744659423828,-0.12440189719200134,0.31988775730133057,0.6436503529548645,-0.051920827478170395,0.3177392780780792,0.6281442046165466,-0.10729188472032547,0.32118916511535645,0.7113600373268127,-0.11163941770792007,0.3244817852973938,0.7579638361930847,-0.09832452982664108,0.2740083634853363,0.6611571311950684,-0.05683264136314392,0.26646214723587036,0.5963284373283386,-0.08740092813968658,0.2621471583843231,0.5648760795593262,-0.08840318769216537,0.2603587508201599,0.5186681151390076,-0.08190254867076874
